,Unnamed: 0,name,id,class,mass,fall,year,reclat,reclong,massL
148,152,Bustee,5181,Aubrite,1500.0,Fell,1852,26.78333,82.83333,1.0
149,153,Butsura,5183,H6,29000.0,Fell,1861,27.08333,84.08333,3.0
150,154,Buzzard Coulee,48654,H4,41000.0,Fell,2008,52.996,-109.84817,3.0
151,155,Cabezo de Mayo,5185,L/LL6,25000.0,Fell,1870,37.98333,-1.16667,3.0
152,156,Cabin Creek,5186,"Iron, IIIAB",48500.0,Fell,1886,35.5,-93.5,3.0
153,157,Cacak,5187,OC,212.0,Fell,1919,43.83889,20.33333,1.0
154,158,Cali,45976,H/L4,478.0,Fell,2007,3.405,-76.51,1.0
155,159,Calivo,5200,Stone-uncl,2400.0,Fell,1916,11.75,122.33333,1.0
156,160,Campos Sales,5249,L5,23680.0,Fell,1991,-7.03333,-40.16667,3.0
157,161,Çanakkale,5250,L6,4000.0,Fell,1964,39.8,26.6,1.0
158,162,Cañellas,5251,H4,945.0,Fell,1861,41.25,1.66667,1.0
159,163,Cangas de Onis,5252,H5,34000.0,Fell,1866,43.38333,-5.15,3.0
160,164,Canon City,5253,H6,1400.0,Fell,1973,38.47028,-105.24139,1.0
161,165,Cape Girardeau,5260,H6,2300.0,Fell,1846,37.26667,-89.58333,1.0
162,166,Capilla del Monte,5264,H6,750.0,Fell,1934,-30.88333,-64.55,1.0
163,167,Carancas,45817,H4-5,342.0,Fell,2007,-16.66444,-69.04389,1.0
164,168,Caratash,5265,LL6,8.0,Fell,1902,38.5,27.0,1.0
165,169,Castalia,5291,H5,7300.0,Fell,1874,36.08333,-78.06667,1.0
166,171,Castine,5293,L6,94.0,Fell,1848,44.38333,-68.75,1.0
167,172,Castrovillari,5295,Stone-uncl,15000.0,Fell,1583,39.8,16.2,3.0
168,173,Caswell County,5296,OC,1360.0,Fell,1810,36.5,-79.25,1.0
169,174,Ceniceros,5306,L3.7,1025.0,Fell,1988,26.46667,-105.23333,1.0
170,175,Centerville,5307,H5,45.6,Fell,1956,43.2,-96.91667,1.0
171,176,Cereseto,5308,H5,6460.0,Fell,1840,45.08333,8.3,1.0
172,177,Chadong,5313,L6,3700.0,Fell,1998,28.53333,109.31667,1.0
173,178,Chail,5314,H6,0.5,Fell,1814,25.36667,81.66667,1.0
174,179,Chainpur,5315,LL3.4,8200.0,Fell,1907,25.85,83.48333,1.0
175,180,Chajari,5316,L5,18300.0,Fell,1933,-30.78333,-58.05,3.0
176,181,Chandakapur,5320,L5,8800.0,Fell,1838,20.26667,76.01667,1.0
177,182,Chandpur,5321,L6,1100.0,Fell,1885,27.28333,79.05,1.0
178,183,Changde,5322,H5,1810.0,Fell,1977,29.08333,111.75,1.0
179,184,Chantonnay,5325,L6,31500.0,Fell,1812,46.68333,1.05,3.0
180,185,Charlotte,5328,"Iron, IVA",4300.0,Fell,1835,36.16667,-87.33333,1.0
181,186,Charsonville,5329,H6,27000.0,Fell,1810,47.93333,1.56667,3.0
182,187,Charwallas,5330,H6,12000.0,Fell,1834,29.48333,75.5,3.0
183,188,Chassigny,5331,Martian (chassignite),4000.0,Fell,1815,47.71667,5.36667,1.0
184,189,Château-Renard,5332,L6,30000.0,Fell,1841,47.93333,2.91667,3.0
185,190,Chaves,5334,Howardite,2945.0,Fell,1925,41.93333,-7.46667,1.0
186,191,Chela,5338,H4,2936.0,Fell,1988,-3.66667,32.5,1.0
187,192,Chelyabinsk,57165,LL5,100000.0,Fell,2013,54.81667,61.11667,3.0
188,193,Chergach ,47347,H5,100000.0,Fell,2007,23.69639,-5.01472,3.0
189,194,Chernyi Bor,5339,H4,6000.0,Fell,1964,53.7,30.1,1.0
190,195,Cherokee Springs,5340,LL6,8400.0,Fell,1933,35.03333,-81.88333,1.0
191,196,Chervettaz,5341,L5,705.0,Fell,1901,46.55,6.81667,1.0
192,197,Chervony Kut,5342,Eucrite-mmict,1700.0,Fell,1939,50.83333,34.0,1.0
193,198,Chetrinahatti,5344,Stone-uncl,72.0,Fell,1880,14.5,76.5,1.0
194,199,Chiang Khan,5345,H6,367.0,Fell,1981,17.9,101.63333,1.0
195,200,Chicora,5349,LL6,303.0,Fell,1938,40.93333,-79.73333,1.0
196,201,Chisenga,5355,"Iron, IIIAB",3920.0,Fell,1988,-10.05944,33.395,1.0
197,203,Chitenay,5357,L6,4000.0,Fell,1978,47.47083,0.97667,1.0
198,204,Cilimus,5364,L5,1600.0,Fell,1979,-6.95,108.1,1.0
199,205,Claxton,5374,L6,1455.0,Fell,1984,32.1025,-81.87278,1.0
200,206,Colby (Wisconsin),5395,L6,104000.0,Fell,1917,44.9,-90.28333,7.0
201,207,Cold Bokkeveld,5397,CM2,5200.0,Fell,1838,-33.13333,19.38333,1.0
202,208,Coleman,5401,L6,469.0,Fell,1994,43.76111,-84.50778,1.0
203,209,Collescipoli,5403,H5,5000.0,Fell,1890,42.53333,12.61667,1.0
204,210,Conquista,5418,H4,20350.0,Fell,1965,-19.85,-47.55,3.0
205,211,Cosina,5451,H5,1200.0,Fell,1844,21.16667,-100.86667,1.0
206,212,Cranganore,5465,L6,1460.0,Fell,1917,10.2,76.26667,1.0
207,213,Crescent,5470,CM2,78.4,Fell,1936,35.95,-97.58333,1.0
208,214,Cronstad,5474,H5,3650.0,Fell,1877,-27.7,27.3,1.0
209,215,Cross Roads,5476,H5,167.0,Fell,1892,35.63333,-78.13333,1.0
210,216,Crumlin,5477,L5,4255.0,Fell,1902,54.61667,-6.21667,1.0
211,217,Cumberland Falls,5496,Aubrite,17000.0,Fell,1919,36.83333,-84.35,3.0
212,218,Cynthiana,5500,L/LL4,6000.0,Fell,1877,38.4,-84.25,1.0
213,219,Dahmani,5504,LL6,18000.0,Fell,1981,35.61667,8.83333,3.0
214,220,Dandapur,5511,L6,5650.0,Fell,1878,26.91667,83.96667,1.0
215,221,Daniel's Kuil,5513,EL6,1064.0,Fell,1868,-28.2,24.56667,1.0
216,222,Danville,5514,L6,2000.0,Fell,1868,34.4,-87.06667,1.0
217,223,Darmstadt,6603,H5,100.0,Fell,1804,49.86667,8.65,1.0
218,224,Dashoguz,6604,H5,7000.0,Fell,1998,41.98444,59.685,1.0
219,225,Daule,51559,L5,6580.0,Fell,2008,-1.87089,-79.95756,1.0
220,226,De Cewsville,6621,H6,340.0,Fell,1887,43.0,-80.0,1.0
221,227,Deal,6634,L6,28.0,Fell,1829,40.25,-74.0,1.0
222,228,Delhi,6642,L5,0.8,Fell,1897,28.56667,77.25,1.0
223,229,Demina,6649,L6,16400.0,Fell,1911,51.46667,84.76667,3.0
224,230,Denver,6660,L6,230.0,Fell,1967,39.7825,-104.93056,1.0
225,231,Dergaon,6664,H5,12500.0,Fell,2001,26.68333,93.86667,3.0
226,232,Desuri,6693,H6,25400.0,Fell,1962,25.73333,73.61667,3.0
227,233,Devgaon,6694,H3.8,12000.0,Fell,2001,19.0,81.0,3.0
228,234,Devri-Khera,6696,L6,1140.0,Fell,1994,24.225,76.525,1.0
229,235,Dhajala,6698,H3.8,45000.0,Fell,1976,22.37778,71.42722,3.0
230,236,Dharwar,6699,OC,1800.0,Fell,1848,14.88333,75.6,1.0
231,237,Dhurmsala,7640,LL6,32000.0,Fell,1860,32.23333,76.46667,3.0
232,238,Didim,47350,H3-5,3396.0,Fell,2007,37.35172,27.32997,1.0
233,239,Diep River,7642,L6,1000.0,Fell,1906,-33.75,18.56667,1.0
234,240,Distrito Quebracho,7649,H4,400.0,Fell,1957,-31.88333,-60.46667,1.0
235,241,Djati-Pengilon,7652,H6,166000.0,Fell,1884,-7.5,111.5,7.0
236,242,Djermaia,7656,H,3950.0,Fell,1961,12.73333,15.05,1.0
237,243,Djoumine,7657,H5-6,10000.0,Fell,1999,36.95,9.55,1.0
238,244,Dokachi,7658,H5,3840.0,Fell,1903,23.5,90.33333,1.0
239,245,Dolgovoli,7659,L6,1600.0,Fell,1864,50.75,25.3,1.0
240,246,Domanitch,7661,L5,438.0,Fell,1907,40.0,29.0,1.0
241,247,Dong Ujimqin Qi,7706,Mesosiderite,128800.0,Fell,1995,45.5,119.03333,7.0
242,248,Donga Kohrod,7707,H6,230.0,Fell,1899,21.86667,82.45,1.0
243,249,Dongtai,7708,LL6,5500.0,Fell,1970,32.91667,120.78333,1.0
244,250,Doroninsk,7718,H5-7,3891.0,Fell,1805,51.2,112.3,1.0
245,251,Dosso,7722,L6,1250.0,Fell,1962,13.05,3.16667,1.0
246,252,Douar Mghila,7723,LL6,1161.0,Fell,1932,32.33333,-6.3,1.0
247,253,Dowa,7725,Stone-uncl,642.0,Fell,1976,-13.66667,33.91667,1.0
248,254,Drake Creek,7728,L6,5000.0,Fell,1827,36.4,-86.5,1.0
249,255,Dresden (Ontario),7731,H6,47700.0,Fell,1939,42.52,-82.26,3.0
250,256,Dubrovnik,7736,L3-6,1900.0,Fell,1951,42.45833,18.44167,1.0
251,257,Dunbogan,7743,L6,30.0,Fell,1999,-31.66667,152.83333,1.0
252,258,Dundrum,7745,H5,2270.0,Fell,1865,52.55,-8.03333,1.0
253,260,Durala,7750,L6,13200.0,Fell,1815,30.3,76.63333,3.0
254,261,Duruma,7752,L6,577.0,Fell,1853,-4.0,39.5,1.0
255,262,Duwun,7754,L6,2117.0,Fell,1943,33.43333,127.26667,1.0
256,263,Dwaleni,7755,H4-6,3230.0,Fell,1970,-27.2,31.31667,1.0
257,264,Dyalpur,7757,Ureilite,300.0,Fell,1872,26.25,82.0,1.0
258,265,Dyarrl Island,7758,Mesosiderite-A1,188.0,Fell,1933,-3.0,151.0,1.0
259,266,Eagle,7760,EL6,10000.0,Fell,1947,40.78167,-96.47167,1.0
260,267,Ehole,7774,H5,2400.0,Fell,1961,-17.3,15.83333,1.0
261,268,Eichstädt,7775,H5,3000.0,Fell,1785,48.9,11.21667,1.0
262,269,Ekeby,7776,H4,3336.0,Fell,1939,56.03333,13.0,1.0
263,270,Ekh Khera,7777,H6,840.0,Fell,1916,28.26667,78.78333,1.0
264,271,El Idrissia,7807,L6,10000.0,Fell,1989,34.41667,3.25,1.0
265,272,El Paso de Aguila,45977,H5,17226.0,Fell,1977,25.37,-97.37,3.0
266,273,El Tigre,7819,L6,5000.0,Fell,1993,19.96722,-103.05167,1.0
267,274,Elbert,7822,LL6,680.5,Fell,1998,39.24667,-104.58817,1.0
268,275,Elbogen,7823,"Iron, IID",107000.0,Fell,1399,50.18333,12.73333,7.0
269,276,Elenovka,7824,L5,54640.0,Fell,1951,47.83333,37.66667,3.0
270,277,Ellemeet,10019,Diogenite,1470.0,Fell,1925,51.75,4.0,1.0
271,278,Emmaville,10033,Eucrite-mmict,127.0,Fell,1900,-29.46667,151.61667,1.0
272,279,Enshi,10038,H5,8000.0,Fell,1974,30.3,109.5,1.0
273,280,Ensisheim,10039,LL6,127000.0,Fell,1491,47.86667,7.35,7.0
274,281,Épinal,10041,H5,277.0,Fell,1822,48.18333,6.46667,1.0
275,282,Erakot,10042,CM2,113.0,Fell,1940,19.03333,81.89167,1.0
276,283,Erevan,10043,Howardite,107.2,Fell,1911,40.3,44.5,1.0
277,284,Ergheo,10044,L5,20000.0,Fell,1889,1.16667,44.16667,3.0
278,285,Erxleben,10049,H6,2250.0,Fell,1812,52.21667,11.25,1.0
279,286,Esnandes,10051,L6,1500.0,Fell,1837,46.25,-1.1,1.0
280,287,Essebi,10055,C2-ung,500.0,Fell,1957,2.88333,30.83333,1.0
281,288,Estherville,10059,Mesosiderite-A3/4,320000.0,Fell,1879,43.41667,-94.83333,7.0
282,289,Farmington,10074,L5,89400.0,Fell,1890,39.75,-97.03333,3.0
283,290,Farmville,10075,H4,56000.0,Fell,1934,35.55,-77.53333,3.0
284,291,Favars,10078,H5,1500.0,Fell,1844,44.38333,2.81667,1.0
285,292,Fayetteville,10079,H4,2360.0,Fell,1934,36.05,-94.16667,1.0
286,293,Feid Chair,10080,H4,380.0,Fell,1875,36.88333,8.45,1.0
287,294,Felix,10081,CO3.3,3200.0,Fell,1900,32.53333,-87.16667,1.0
288,295,Fenghsien-Ku,10086,H5,82.0,Fell,1924,34.6,116.75,1.0
289,296,Ferguson,10088,OC,220.0,Fell,1889,36.1,-81.41667,1.0
290,297,Fermo,10091,H3-5,10200.0,Fell,1996,43.18111,13.75333,3.0
291,298,Fisher,10107,L6,17600.0,Fell,1894,47.81667,-96.85,3.0
292,299,Florence,10111,H3,3640.0,Fell,1922,30.83333,-97.76667,1.0
293,300,Forest City,10119,H5,152000.0,Fell,1890,43.25,-93.66667,7.0
294,301,Forest Vale,10120,H4,26000.0,Fell,1942,-33.35,146.85833,3.0
295,302,Forksville,10123,L6,6067.0,Fell,1924,36.78333,-78.08333,1.0
296,303,Forsbach,10163,H6,240.0,Fell,1900,50.95,7.31667,1.0
297,304,Forsyth,10164,L6,16300.0,Fell,1829,33.01667,-83.96667,3.0
298,306,Frankfort (stone),10177,Howardite,650.0,Fell,1868,34.48333,-87.83333,1.0
299,307,Fuhe,52412,L5,23000.0,Fell,1945,31.47556,113.56694,3.0
300,308,Fukutomi,10836,L5,11620.0,Fell,1882,33.18333,130.2,3.0
301,310,Futtehpur,10839,L6,4000.0,Fell,1822,25.95,80.81667,1.0
302,311,Fuyang,10840,Stone-uncl,2500.0,Fell,1977,32.9,115.9,1.0
303,312,Galapian,10846,H6,132.7,Fell,1826,44.3,0.4,1.0
304,313,Galim (a),10848,LL6,36.1,Fell,1952,7.05,12.43333,1.0
305,314,Galim (b),10849,EH3/4-an,28.0,Fell,1952,7.05,12.43333,1.0
306,315,Galkiv,10850,H4,5000.0,Fell,1995,51.68333,30.78333,1.0
307,316,Gambat,10851,L6,6400.0,Fell,1897,27.35,68.53333,1.0
308,318,Garhi Yasin,10860,"Iron, IIE",380.0,Fell,1917,27.88333,68.53333,1.0
309,319,Garland,10861,Diogenite-pm,102.0,Fell,1950,41.68333,-112.13333,1.0
310,320,Gashua,44882,L6,4162.0,Fell,1984,12.85,11.03333,1.0
311,322,Geidam,10870,H5,725.0,Fell,1950,12.91667,11.91667,1.0
312,323,Gifu,10914,L6,14290.0,Fell,1909,35.53333,136.88333,3.0
313,324,Girgenti,10917,L6,18000.0,Fell,1853,37.31667,13.56667,3.0
314,325,Git-Git,10919,L6,480.0,Fell,1947,9.6,9.91667,1.0
315,326,Glanerbrug,10923,L/LL5,670.0,Fell,1990,52.2,6.86667,1.0
316,327,Glanggang,10924,H5-6,1303.0,Fell,1939,-7.25,107.7,1.0
317,328,Glasatovo,10926,H4,152000.0,Fell,1918,57.35,37.61667,7.0
318,329,Glatton,10930,L6,767.0,Fell,1991,52.45972,-0.3,1.0
319,330,Gnadenfrei,10936,H5,1750.0,Fell,1879,50.66667,16.76667,1.0
320,331,Gopalpur,10948,H6,1600.0,Fell,1865,24.23333,89.05,1.0
321,332,Gorlovka,10949,H3.7,3618.0,Fell,1974,48.28333,38.08333,1.0
322,333,Granes,10956,L6,9000.0,Fell,1964,42.9,2.25,1.0
323,334,Grefsheim,11196,L5,45.5,Fell,1976,60.66667,11.0,1.0
324,335,Grimsby,50911,H5,215.0,Fell,2009,43.2,-79.61667,1.0
325,336,Grosnaja,11206,CV3,3500.0,Fell,1861,43.66667,45.38333,1.0
326,337,Gross-Divina,11207,H5,10500.0,Fell,1837,49.26667,18.71667,3.0
327,338,Grossliebenthal,11208,L6,8000.0,Fell,1881,46.35,30.58333,1.0
328,339,Grüneberg,11426,H4,1000.0,Fell,1841,51.93333,15.5,1.0
329,340,Grzempach,11429,H5,690.0,Fell,1910,52.86667,16.63333,1.0
330,341,Gualeguaychú,11432,H6,22000.0,Fell,1932,-33.0,-58.61667,3.0
331,342,Guangmingshan,11435,H5,2910.0,Fell,1996,39.80417,122.76389,1.0
332,344,Guangrao,11437,L6,1900.0,Fell,1980,37.1,118.4,1.0
333,345,Guareña,11439,H6,39000.0,Fell,1892,38.73333,-6.01667,3.0
334,346,Guêa,11440,Stone-uncl,1915.0,Fell,1891,43.76667,20.23333,1.0
335,347,Guibga,11442,L5,288.0,Fell,1972,13.5,-0.68333,1.0
336,348,Guidder,11443,LL5,968.0,Fell,1949,9.91667,13.98333,1.0
337,349,Gujargaon,11448,H5,2449.0,Fell,1982,22.98333,76.05,1.0
338,350,Gujba,11449,CBa,100000.0,Fell,1984,11.49167,11.65833,3.0
339,351,Gumoschnik,11450,H5,5700.0,Fell,1904,42.9,24.7,1.0
340,352,Gurram Konda,11464,L6,28.0,Fell,1814,13.78333,78.56667,1.0
341,353,Gursum,11465,H4/5,34650.0,Fell,1981,9.36667,42.41667,3.0
342,354,Gütersloh,11466,H3/4,1000.0,Fell,1851,51.91667,8.38333,1.0
343,355,Gyokukei,11467,OC,1320.0,Fell,1930,35.0,127.5,1.0
344,356,Hachi-oji,11468,H?,0.2,Fell,1817,35.65,139.33333,1.0
345,357,Hainaut,11472,H3-6,9000.0,Fell,1934,50.31667,3.73333,1.0
346,358,Hallingeberg,11479,L3.4,1456.0,Fell,1944,57.81667,16.23333,1.0
347,359,Hamlet,11485,LL4,3710.0,Fell,1959,41.38333,-86.6,1.0
348,360,Haraiya,11824,Eucrite-mmict,1000.0,Fell,1878,26.8,82.53333,1.0
349,361,Haripura,11829,CM2,315.0,Fell,1921,28.38333,75.78333,1.0
350,362,Harleton,11830,L6,8360.0,Fell,1961,32.675,-94.51167,1.0
351,363,Harrison County,11842,L6,680.0,Fell,1859,38.25,-86.16667,1.0
352,364,Hashima,11848,H4,1110.6,Fell,1910,35.2945,136.70033,1.0
353,365,Hassi-Jekna,11852,"Iron, IAB-sHL",1250.0,Fell,1890,28.95,0.81667,1.0
354,366,Hatford,11855,Stone-uncl,29000.0,Fell,1628,51.65,-1.51667,3.0
355,367,Haverö,11859,Ureilite,1544.0,Fell,1971,60.24556,22.06194,1.0
356,368,Hedeskoga,11869,H5,3500.0,Fell,1922,55.46667,13.78333,1.0
357,369,Hedjaz,11870,L3.7-6,6100.0,Fell,1910,27.33333,35.66667,1.0
358,370,Heredia,11875,H5,1000.0,Fell,1857,10.0,-84.1,1.0
359,371,Hessle,11878,H5,20000.0,Fell,1869,59.85,17.66667,3.0
360,372,Higashi-koen,11883,H5,750.0,Fell,1897,33.6,130.43333,1.0
361,373,High Possil,11884,L6,4500.0,Fell,1804,55.9,-4.23333,1.0
362,374,Hiroshima,11889,H5,414.0,Fell,2003,34.45,132.38333,1.0
363,375,Hoima,44714,H6,167.7,Fell,2003,1.345,31.47278,1.0
364,376,Hökmark,11893,L4,305.5,Fell,1954,64.43333,21.2,1.0
365,377,Holbrook,11894,L/LL6,220000.0,Fell,1912,34.9,-110.18333,7.0
366,378,Holetta,11895,Stone-uncl,1415.0,Fell,1923,9.06667,38.41667,1.0
367,379,Homestead,11901,L5,230000.0,Fell,1875,41.8,-91.86667,7.0
368,380,Honolulu,11904,L5,2420.0,Fell,1825,21.3,-157.86667,1.0
369,381,Hotse,11913,L6,180.0,Fell,1956,35.66667,115.5,1.0
370,382,Hoxie,11915,OC,266.1,Fell,1963,39.35,-100.45,1.0
371,383,Hraschina,11916,"Iron, IID",49000.0,Fell,1751,46.1,16.33333,3.0
372,384,Huaxi,54719,H5,1600.0,Fell,2010,26.46469,106.63241,1.0
373,385,Hungen,11986,H6,112.0,Fell,1877,50.3,8.91667,1.0
374,386,Hvittis,11989,EL6,14000.0,Fell,1901,61.18333,22.68333,3.0
375,387,Ibbenbüren,11992,Diogenite,2000.0,Fell,1870,52.28333,7.7,1.0
376,388,Ibitira,11993,Eucrite-mmict,2500.0,Fell,1957,-20.0,-45.0,1.0
377,390,Ichkala,11995,H6,3973.0,Fell,1936,58.2,82.93333,1.0
378,391,Idutywa,12000,H5,3457.0,Fell,1956,-32.1,28.33333,1.0
379,392,Iguaracu,12003,H5,1200.0,Fell,1977,-23.2,-51.83333,1.0
380,393,Ijopega,12004,H6,7330.0,Fell,1975,-6.03333,145.36667,1.0
381,394,Indarch,12027,EH4,27000.0,Fell,1891,39.75,46.66667,3.0
382,395,Independence,12028,L6,880.0,Fell,1917,39.08333,-94.4,1.0
383,396,Inner Mongolia,12037,L6,3000.0,Fell,1963,41.0,112.0,1.0
384,397,Innisfree,12039,L5,4576.0,Fell,1977,53.415,-111.3375,1.0
385,398,Ipiranga,12043,H6,7000.0,Fell,1972,-25.5,-54.5,1.0
386,399,Ishinga,12049,H,1300.0,Fell,1954,-8.93333,33.8,1.0
387,400,Isthilart,12053,H5,3050.0,Fell,1928,-31.18333,-57.95,1.0
388,401,Itapicuru-Mirim,12056,H5,2024.0,Fell,1879,-3.4,-44.33333,1.0
389,402,Itqiy,12058,EH7-an,4720.0,Fell,1990,26.59083,-12.95217,1.0
390,403,Ivuna,12063,CI1,704.5,Fell,1938,-8.41667,32.43333,1.0
391,404,Jackalsfontein,12065,L6,48000.0,Fell,1903,-32.5,21.9,3.0
392,405,Jajh deh Kot Lalu,12067,EL6,973.0,Fell,1926,26.75,68.41667,1.0
393,406,Jalandhar,12069,Iron,1967.0,Fell,1621,31.0,75.0,1.0
394,407,Jamkheir,12072,H6,22.0,Fell,1866,18.75,75.33333,1.0
395,408,Jartai,12074,L6,20500.0,Fell,1979,39.7,105.8,3.0
396,409,Jelica,12078,LL6,34000.0,Fell,1889,43.83333,20.44167,3.0
397,410,Jesenice,51589,L6,3667.0,Fell,2009,46.42137,14.05217,1.0
398,411,Jhung,12085,L5,5900.0,Fell,1873,31.3,72.38333,1.0
399,412,Jiange,12086,H5,222.0,Fell,1964,31.91667,104.91667,1.0
400,413,Jianshi,12087,"Iron, IIIAB",600000.0,Fell,1890,30.80833,109.5,7.0
401,414,Jilin,12171,H5,4000000.0,Fell,1976,44.05,126.16667,10.0
402,415,Jodiya,47362,L5,100.0,Fell,2006,22.68,70.31333,1.0
403,416,Jodzie,12173,Howardite,30.0,Fell,1877,55.7,24.4,1.0
404,417,Johnstown,12198,Diogenite,40300.0,Fell,1924,40.35,-104.9,3.0
405,418,Jolomba,12199,LL6,483.0,Fell,1974,-11.85,15.83333,1.0
406,419,Jonzac,12202,Eucrite-mmict,5000.0,Fell,1819,45.43333,-0.45,1.0
407,420,Juancheng,12203,H5,100000.0,Fell,1997,35.5,115.41667,3.0
408,421,Judesegeri,12207,H6,680.0,Fell,1876,12.85,76.8,1.0
409,422,Jumapalo,12209,L6,32490.0,Fell,1984,-7.71667,111.2,3.0
410,423,Junan,12210,L6,950.0,Fell,1976,35.2,118.8,1.0
411,424,Juromenha,12213,"Iron, IIIAB",25250.0,Fell,1968,38.74028,-7.27,3.0
412,425,Juvinas,12214,Eucrite-mmict,91000.0,Fell,1821,44.71667,4.3,3.0
413,426,Kaba,12218,CV3,3000.0,Fell,1857,47.35,21.3,1.0
414,427,Kabo,12220,H4,13400.0,Fell,1971,11.85,8.21667,3.0
415,428,Kadonah,12221,H6,89.0,Fell,1822,27.08333,78.33333,1.0
416,429,Kaee,12222,H5,230.0,Fell,1838,27.25,79.96667,1.0
417,430,Kagarlyk,12227,L6,1900.0,Fell,1908,49.86667,30.83333,1.0
418,431,Kaidun,12228,CR2,2000.0,Fell,1980,15.0,48.3,1.0
419,432,Kainsaz,12229,CO3.2,200000.0,Fell,1937,55.43333,53.25,7.0
420,433,Kakangari,12230,K3,350.0,Fell,1890,12.38333,78.51667,1.0
421,434,Kakowa,12231,L6,577.0,Fell,1858,45.13333,21.66667,1.0
422,435,Kalaba,12232,H4,950.0,Fell,1951,-6.83333,29.5,1.0
423,436,Kalumbi,12236,L6,4500.0,Fell,1879,17.83333,73.98333,1.0
424,437,Kamalpur,12238,L6,2770.0,Fell,1942,26.03333,81.46667,1.0
425,438,Kamiomi,12240,H5,448.0,Fell,1913,36.04167,139.95667,1.0
426,439,Kamsagar,12241,L6,1293.0,Fell,1902,14.18333,75.8,1.0
427,440,Kandahar (Afghanistan),12243,L6,299.0,Fell,1959,31.6,65.78333,1.0
428,441,Kangean,12245,H5,1630.0,Fell,1908,-7.0,115.5,1.0
429,442,Kangra Valley,12246,H5,400.0,Fell,1897,32.08333,76.3,1.0
430,443,Kapoeta,12251,Howardite,11355.0,Fell,1942,4.7,33.63333,3.0
431,444,Kaprada,47357,L5/6,1600.0,Fell,2004,20.33916,73.22329,1.0
432,445,Kaptal-Aryk,12253,L6,3500.0,Fell,1937,42.45,73.36667,1.0
433,446,Karakol,12256,LL6,3000.0,Fell,1840,47.21667,81.01667,1.0
434,447,Karatu,12258,LL6,2220.0,Fell,1963,-3.5,35.58333,1.0
435,448,Karewar,12260,L6,180.0,Fell,1949,12.9,7.15,1.0
436,449,Karkh,12262,L6,22000.0,Fell,1905,27.8,67.16667,3.0
437,450,Karloowala,12263,L6,2950.0,Fell,1955,31.58333,71.6,1.0
438,451,Karoonda,12264,CK4,41730.0,Fell,1930,-35.08333,139.91667,3.0
439,452,Kasamatsu,12266,H,710.0,Fell,1938,35.36667,136.76667,1.0
440,453,Kasauli,30740,H4,16820.0,Fell,2003,29.58333,77.58333,3.0
441,454,Katagum,35465,L6,1500.0,Fell,1999,11.33333,10.08333,1.0
442,455,Kavarpura,47351,"Iron, IIE-an",6800.0,Fell,2006,25.14333,75.81333,1.0
443,456,Kayakent,12268,"Iron, IIIAB",85000.0,Fell,1961,39.26333,31.78,3.0
444,457,Kediri,12270,L4,3300.0,Fell,1940,-7.75,112.01667,1.0
445,458,Kemer,53654,L4,5760.0,Fell,2008,36.54194,29.41822,1.0
446,459,Kendleton,12275,L4,6937.0,Fell,1939,29.45,-96.0,1.0
447,460,Kendrapara,12276,H4-5,6669.2,Fell,2003,20.4625,86.70278,1.0
448,461,Kerilis,12282,H5,5000.0,Fell,1874,48.4,-3.3,1.0
449,462,Kernouve,12284,H6,80000.0,Fell,1869,48.11667,-3.08333,3.0
450,463,Kesen,12286,H4,135000.0,Fell,1850,38.98333,141.61667,7.0
451,464,Khairpur,12288,EL6,13600.0,Fell,1873,29.53333,72.3,3.0
452,465,Khanpur,12289,LL5,3698.0,Fell,1932,25.55,83.11667,1.0
453,466,Kharkov,12291,L6,1500.0,Fell,1787,50.625,35.075,1.0
454,467,Kheragur,12294,L6,450.0,Fell,1860,26.95,77.88333,1.0
455,468,Khetri,12296,H6,100.0,Fell,1867,28.01667,75.81667,1.0
456,469,Khmelevka,12297,L5,6109.0,Fell,1929,56.75,75.33333,1.0
457,470,Khohar,12298,L3.6,9700.0,Fell,1910,25.1,81.53333,1.0
458,471,Khor Temiki,12299,Aubrite,3200.0,Fell,1932,16.0,36.0,1.0
459,472,Kidairat,12300,H6,100000.0,Fell,1983,14.0,28.0,3.0
460,473,Kiel,12301,L6,737.6,Fell,1962,54.4,10.15,1.0
461,474,Kiffa,12303,H5,1500.0,Fell,1970,16.58333,-11.33333,1.0
462,475,Kijima (1906),12305,Stone-uncl,331.0,Fell,1906,36.85,138.38333,1.0
463,476,Kikino,12306,H6,195.0,Fell,1809,55.0,34.0,1.0
464,477,Kilabo,12307,LL6,19000.0,Fell,2002,12.76667,9.8,3.0
465,478,Kilbourn,12308,H5,772.0,Fell,1911,43.58333,-89.6,1.0
466,479,Killeter,12309,H6,140.0,Fell,1844,54.66667,-7.66667,1.0
467,480,Kingai,12316,H6,67.4,Fell,1967,11.63333,24.68333,1.0
468,481,Kirbyville,12321,Eucrite-mmict,97.7,Fell,1906,30.75,-95.95,1.0
469,482,Kisvarsány,12325,L6,1550.0,Fell,1914,48.16667,22.30833,1.0
470,483,Kitchener,12326,L6,202.6,Fell,1998,43.38333,-80.38333,1.0
471,484,Klein-Wenden,12332,H6,3250.0,Fell,1843,51.6,10.8,1.0
472,485,Knyahinya,12335,L/LL5,500000.0,Fell,1866,48.9,22.4,7.0
473,486,Kobe,12336,CK4,136.0,Fell,1999,34.73333,135.16667,1.0
