,Unnamed: 0,Unnamed: 0.1,Volcano Name,Eruption Category,VEI,year,Start Month,Start Day,Evidence Method (dating),End Year,End Month,End Day,Latitude,Longitude,Lifetime (years),Start Date,End Date,VEIsize
175,175,175,Chikurachki,Confirmed Eruption,2.0,2016,3,29,Historical Observations,2016,3,31,50.324,155.461,0.0,2016/3/29,2016/3/31,5.0
176,176,176,Pavlof,Confirmed Eruption,2.0,2016,3,27,Historical Observations,2016,7,30,55.417,-161.894,0.0,2016/3/27,2016/7/30,5.0
177,177,177,Sangay,Confirmed Eruption,2.0,2016,3,25,Historical Observations,2016,11,17,-2.005,-78.341,0.0,2016/3/25,2016/11/17,5.0
178,178,178,Bulusan,Confirmed Eruption,2.0,2016,2,22,Historical Observations,2016,2,22,12.769,124.056,0.0,2016/2/22,2016/2/22,5.0
179,179,179,San Miguel,Confirmed Eruption,1.0,2016,1,12,Historical Observations,2016,1,18,13.434,-88.269,0.0,2016/1/12,2016/1/18,2.0
180,180,180,"Chillan, Nevados de",Confirmed Eruption,2.0,2016,1,8,Historical Observations,2021,10,14,-36.868,-71.378,5.0,2016/1/8,2021/10/14,5.0
181,181,181,Soputan,Confirmed Eruption,3.0,2016,1,2,Historical Observations,2016,2,7,1.112,124.737,0.0,2016/1/2,2016/2/7,10.0
182,182,182,Momotombo,Confirmed Eruption,2.0,2015,12,1,Historical Observations,2016,4,7,12.423,-86.539,1.0,2015/12/1,2016/4/7,5.0
183,183,183,Kanlaon,Confirmed Eruption,2.0,2015,11,24,Historical Observations,2016,6,18,10.412,123.132,1.0,2015/11/24,2016/6/18,5.0
184,184,184,Marapi,Confirmed Eruption,1.0,2015,11,14,Historical Observations,2015,11,14,-0.38,100.474,0.0,2015/11/14,2015/11/14,2.0
185,185,185,Tengger Caldera,Confirmed Eruption,2.0,2015,11,12,Historical Observations,2016,11,12,-7.942,112.95,1.0,2015/11/12,2016/11/12,5.0
186,186,186,Lascar,Confirmed Eruption,2.0,2015,10,30,Historical Observations,2017,4,2,-23.37,-67.73,2.0,2015/10/30,2017/4/2,5.0
187,187,187,Rinjani,Confirmed Eruption,2.0,2015,10,25,Historical Observations,2015,12,24,-8.42,116.47,0.0,2015/10/25,2015/12/24,5.0
188,188,188,Langila,Confirmed Eruption,2.0,2015,10,22,Historical Observations,2021,10,14,-5.525,148.42,6.0,2015/10/22,2021/10/14,5.0
189,189,189,Masaya,Confirmed Eruption,1.0,2015,10,3,Historical Observations,2021,9,30,11.985,-86.165,6.0,2015/10/3,2021/9/30,2.0
190,190,190,Tofua,Confirmed Eruption,0.0,2015,10,2,Historical Observations,2021,10,15,-19.75,-175.07,6.0,2015/10/2,2021/10/15,1.0
191,191,191,Alaid,Confirmed Eruption,1.0,2015,9,29,Historical Observations,2016,8,11,50.861,155.565,1.0,2015/9/29,2016/8/11,2.0
192,192,192,Telica,Confirmed Eruption,2.0,2015,9,23,Historical Observations,2016,5,11,12.606,-86.84,1.0,2015/9/23,2016/5/11,5.0
193,193,193,Copahue,Confirmed Eruption,2.0,2015,9,18,Historical Observations,2016,12,30,-37.856,-71.183,1.0,2015/9/18,2016/12/30,5.0
194,194,194,Lokon-Empung,Confirmed Eruption,1.0,2015,8,30,Historical Observations,2015,9,28,1.358,124.792,0.0,2015/8/30,2015/9/28,2.0
195,195,195,Klyuchevskoy,Confirmed Eruption,3.0,2015,8,28,Historical Observations,2018,6,15,56.056,160.642,3.0,2015/8/28,2018/6/15,10.0
196,196,196,Cotopaxi,Confirmed Eruption,2.0,2015,8,14,Historical Observations,2016,1,24,-0.677,-78.436,1.0,2015/8/14,2016/1/24,5.0
197,197,197,San Miguel,Confirmed Eruption,1.0,2015,8,13,Historical Observations,2015,8,13,13.434,-88.269,0.0,2015/8/13,2015/8/13,2.0
198,198,198,Kick 'em Jenny,Confirmed Eruption,0.0,2015,7,23,Historical Observations,2015,7,24,12.3,-61.64,0.0,2015/7/23,2015/7/24,1.0
199,199,199,Gamalama,Confirmed Eruption,2.0,2015,7,16,Historical Observations,2015,9,8,0.8,127.33,0.0,2015/7/16,2015/9/8,5.0
200,200,200,Sirung,Confirmed Eruption,1.0,2015,7,7,Historical Observations,2015,7,8,-8.508,124.13,0.0,2015/7/7,2015/7/8,2.0
201,201,201,Hakoneyama,Confirmed Eruption,1.0,2015,6,29,Historical Observations,2015,7,1,35.233,139.021,0.0,2015/6/29,2015/7/1,2.0
202,202,202,Sabancaya,Confirmed Eruption,1.0,2015,6,28,Historical Observations,2015,7,9,-15.787,-71.857,0.0,2015/6/28,2015/7/9,2.0
203,203,203,Ciremai,Uncertain Eruption,2.0,2015,6,24,Historical Observations,2015,6,24,-6.895,108.408,0.0,2015/6/24,2015/6/24,5.0
204,204,204,"Lengai, Ol Doinyo",Confirmed Eruption,0.0,2015,6,20,Historical Observations,2015,8,24,-2.764,35.914,0.0,2015/6/20,2015/8/24,1.0
205,205,205,Asamayama,Confirmed Eruption,1.0,2015,6,16,Historical Observations,2015,6,16,36.406,138.523,0.0,2015/6/16,2015/6/16,2.0
206,206,206,Rincon de la Vieja,Confirmed Eruption,1.0,2015,6,16,Historical Observations,2016,5,1,10.83,-85.324,1.0,2015/6/16,2016/5/1,2.0
207,207,207,Pacaya,Confirmed Eruption,1.0,2015,6,7,Historical Observations,2021,10,14,14.382,-90.601,6.0,2015/6/7,2021/10/14,2.0
208,208,208,Kuchinoerabujima,Confirmed Eruption,3.0,2015,5,29,Historical Observations,2015,6,19,30.443,130.217,0.0,2015/5/29,2015/6/19,10.0
209,209,209,Wolf,Confirmed Eruption,4.0,2015,5,25,Historical Observations,2015,6,2,0.02,-91.35,0.0,2015/5/25,2015/6/2,17.0
210,210,210,Lokon-Empung,Confirmed Eruption,1.0,2015,5,20,Historical Observations,2015,5,27,1.358,124.792,0.0,2015/5/20,2015/5/27,2.0
211,211,211,Telica,Confirmed Eruption,2.0,2015,5,7,Historical Observations,2015,5,28,12.606,-86.84,0.0,2015/5/7,2015/5/28,5.0
212,212,212,Bulusan,Confirmed Eruption,2.0,2015,5,1,Historical Observations,2015,7,17,12.769,124.056,0.0,2015/5/1,2015/7/17,5.0
213,213,213,Axial Seamount,Confirmed Eruption,0.0,2015,4,23,Seismicity,2015,5,24,45.95,-130.0,0.0,2015/4/23,2015/5/24,1.0
214,214,214,Calbuco,Confirmed Eruption,4.0,2015,4,22,Historical Observations,2015,5,26,-41.33,-72.618,0.0,2015/4/22,2015/5/26,17.0
215,215,215,Turrialba,Confirmed Eruption,2.0,2015,3,8,Historical Observations,2019,12,7,10.025,-83.767,4.0,2015/3/8,2019/12/7,5.0
216,216,216,San Cristobal,Confirmed Eruption,2.0,2015,3,5,Historical Observations,2015,6,12,12.702,-87.004,0.0,2015/3/5,2015/6/12,5.0
217,217,217,Chikurachki,Confirmed Eruption,3.0,2015,2,16,Historical Observations,2015,2,18,50.324,155.461,0.0,2015/2/16,2015/2/18,10.0
218,218,218,"Fournaise, Piton de la",Confirmed Eruption,0.0,2015,2,4,Historical Observations,2015,10,31,-21.244,55.708,0.0,2015/2/4,2015/10/31,1.0
219,219,219,San Miguel,Confirmed Eruption,1.0,2015,1,26,Historical Observations,2015,4,11,13.434,-88.269,0.0,2015/1/26,2015/4/11,2.0
220,220,220,Sangay,Confirmed Eruption,2.0,2015,1,19,Historical Observations,2015,4,7,-2.005,-78.341,0.0,2015/1/19,2015/4/7,5.0
221,221,221,Soputan,Confirmed Eruption,3.0,2015,1,6,Historical Observations,2015,3,7,1.112,124.737,0.0,2015/1/6,2015/3/7,10.0
222,222,222,Klyuchevskoy,Confirmed Eruption,2.0,2015,1,1,Historical Observations,2015,5,10,56.056,160.642,0.0,2015/1/1,2015/5/10,5.0
223,223,223,Hunga Tonga-Hunga Ha'apai,Confirmed Eruption,2.0,2014,12,19,Historical Observations,2015,1,23,-20.536,-175.382,1.0,2014/12/19,2015/1/23,5.0
224,224,224,Gamalama,Confirmed Eruption,2.0,2014,12,18,Historical Observations,2014,12,25,0.8,127.33,0.0,2014/12/18,2014/12/25,5.0
225,225,225,Sinarka,Uncertain Eruption,1.0,2014,12,3,Historical Observations,2014,12,3,48.873,154.182,0.0,2014/12/3,2014/12/3,2.0
226,226,226,Villarrica,Confirmed Eruption,1.0,2014,12,2,Historical Observations,2021,10,12,-39.42,-71.93,7.0,2014/12/2,2021/10/12,2.0
227,227,227,Lopevi,Uncertain Eruption,2.0,2014,12,1,Historical Observations,2014,12,15,-16.507,168.346,0.0,2014/12/1,2014/12/15,5.0
228,228,228,Raung,Confirmed Eruption,3.0,2014,11,23,Historical Observations,2015,8,30,-8.119,114.056,1.0,2014/11/23,2015/8/30,10.0
229,229,229,Fogo,Confirmed Eruption,3.0,2014,11,23,Historical Observations,2015,2,8,14.95,-24.35,1.0,2014/11/23,2015/2/8,10.0
230,230,230,Chirinkotan,Confirmed Eruption,2.0,2014,11,21,Historical Observations,2015,8,10,48.98,153.48,1.0,2014/11/21,2015/8/10,5.0
231,231,231,"Ruiz, Nevado del",Confirmed Eruption,2.0,2014,11,18,Historical Observations,2021,10,14,4.892,-75.324,7.0,2014/11/18,2021/10/14,5.0
232,232,232,Saunders,Confirmed Eruption,1.0,2014,11,12,Historical Observations,2021,10,7,-57.8,-26.483,7.0,2014/11/12,2021/10/7,2.0
233,233,233,Pavlof,Confirmed Eruption,1.0,2014,11,12,Historical Observations,2014,11,15,55.417,-161.894,0.0,2014/11/12,2014/11/15,2.0
234,234,234,Turrialba,Confirmed Eruption,2.0,2014,10,29,Historical Observations,2014,12,8,10.025,-83.767,0.0,2014/10/29,2014/12/8,5.0
235,235,235,Lewotobi,Uncertain Eruption,2.0,2014,10,6,Historical Observations,2014,10,6,-8.542,122.775,0.0,2014/10/6,2014/10/6,5.0
236,236,236,Ontakesan,Confirmed Eruption,3.0,2014,9,27,Historical Observations,2014,10,14,35.893,137.48,0.0,2014/9/27,2014/10/14,10.0
237,237,237,Rincon de la Vieja,Confirmed Eruption,1.0,2014,9,17,Historical Observations,2014,10,24,10.83,-85.324,0.0,2014/9/17,2014/10/24,2.0
238,238,238,Asosan,Confirmed Eruption,2.0,2014,8,30,Historical Observations,2016,5,1,32.884,131.104,2.0,2014/8/30,2016/5/1,5.0
239,239,239,Bardarbunga,Confirmed Eruption,0.0,2014,8,29,Historical Observations,2015,2,27,64.633,-17.516,1.0,2014/8/29,2015/2/27,1.0
240,240,240,Pacaya,Confirmed Eruption,1.0,2014,8,25,Historical Observations,2015,2,17,14.382,-90.601,1.0,2014/8/25,2015/2/17,2.0
241,241,241,Mayon,Confirmed Eruption,0.0,2014,8,12,Historical Observations,2014,10,19,13.257,123.685,0.0,2014/8/12,2014/10/19,1.0
242,242,242,Sabancaya,Uncertain Eruption,1.0,2014,8,5,Historical Observations,2014,12,27,-15.787,-71.857,0.0,2014/8/5,2014/12/27,2.0
243,243,243,Kuchinoerabujima,Confirmed Eruption,1.0,2014,8,3,Historical Observations,2014,8,3,30.443,130.217,0.0,2014/8/3,2014/8/3,2.0
244,244,244,San Cristobal,Confirmed Eruption,2.0,2014,7,20,Historical Observations,2014,10,1,12.702,-87.004,0.0,2014/7/20,2014/10/1,5.0
245,245,245,Rabaul,Confirmed Eruption,3.0,2014,7,7,Historical Observations,2014,9,18,-4.271,152.203,0.0,2014/7/7,2014/9/18,10.0
246,246,246,Copahue,Confirmed Eruption,1.0,2014,7,4,Historical Observations,2014,12,2,-37.856,-71.183,0.0,2014/7/4,2014/12/2,2.0
247,247,247,Manam,Confirmed Eruption,2.0,2014,6,29,Historical Observations,2021,10,15,-4.08,145.037,7.0,2014/6/29,2021/10/15,5.0
248,248,248,"Fournaise, Piton de la",Confirmed Eruption,0.0,2014,6,21,Historical Observations,2014,6,21,-21.244,55.708,0.0,2014/6/21,2014/6/21,1.0
249,249,249,Karangetang,Confirmed Eruption,2.0,2014,6,8,Historical Observations,2016,3,15,2.781,125.407,2.0,2014/6/8,2016/3/15,5.0
250,250,250,Zhupanovsky,Confirmed Eruption,3.0,2014,6,6,Historical Observations,2016,3,24,53.589,159.15,2.0,2014/6/6,2016/3/24,10.0
251,251,251,Pavlof,Confirmed Eruption,3.0,2014,5,31,Historical Observations,2014,6,2,55.417,-161.894,0.0,2014/5/31,2014/6/2,10.0
252,252,252,Sangeang Api,Confirmed Eruption,3.0,2014,5,30,Historical Observations,2015,11,5,-8.2,119.07,1.0,2014/5/30,2015/11/5,10.0
253,253,253,Nyamulagira,Confirmed Eruption,0.0,2014,5,30,Historical Observations,2016,5,14,-1.408,29.2,2.0,2014/5/30,2016/5/14,1.0
254,254,254,Ahyi,Confirmed Eruption,0.0,2014,4,24,Hydrophonic,2014,5,17,20.42,145.03,0.0,2014/4/24,2014/5/17,1.0
255,255,255,Semeru,Confirmed Eruption,3.0,2014,4,1,Historical Observations,2021,10,14,-8.108,112.922,7.0,2014/4/1,2021/10/14,10.0
256,256,256,Krakatau,Confirmed Eruption,1.0,2014,3,31,Historical Observations,2014,3,31,-6.102,105.423,0.0,2014/3/31,2014/3/31,2.0
257,257,257,Karkar,Confirmed Eruption,1.0,2014,3,26,Historical Observations,2014,3,27,-4.649,145.964,0.0,2014/3/26,2014/3/27,2.0
258,258,258,Merapi,Confirmed Eruption,3.0,2014,3,9,Historical Observations,2014,4,20,-7.54,110.446,0.0,2014/3/9,2014/4/20,10.0
259,259,259,Slamet,Confirmed Eruption,2.0,2014,3,8,Historical Observations,2014,9,17,-7.242,109.208,0.0,2014/3/8,2014/9/17,5.0
260,260,260,Kelut,Confirmed Eruption,4.0,2014,2,13,Historical Observations,2014,2,15,-7.93,112.308,0.0,2014/2/13,2014/2/15,17.0
261,261,261,Karangetang,Confirmed Eruption,1.0,2014,2,9,Historical Observations,2014,2,9,2.781,125.407,0.0,2014/2/9,2014/2/9,2.0
262,262,262,San Cristobal,Confirmed Eruption,1.0,2014,2,4,Historical Observations,2014,4,11,12.702,-87.004,0.0,2014/2/4,2014/4/11,2.0
263,263,263,Marapi,Confirmed Eruption,1.0,2014,2,3,Historical Observations,2014,2,26,-0.38,100.474,0.0,2014/2/3,2014/2/26,2.0
264,264,264,Kavachi,Confirmed Eruption,1.0,2014,1,29,Historical Observations,2014,1,29,-8.991,157.979,0.0,2014/1/29,2014/1/29,2.0
265,265,265,Shishaldin,Confirmed Eruption,1.0,2014,1,28,Historical Observations,2015,10,16,54.756,-163.97,1.0,2014/1/28,2015/10/16,2.0
266,266,266,Asosan,Confirmed Eruption,1.0,2014,1,13,Historical Observations,2014,2,19,32.884,131.104,0.0,2014/1/13,2014/2/19,2.0
267,267,267,Raung,Uncertain Eruption,1.0,2014,1,4,Historical Observations,2014,1,4,-8.119,114.056,0.0,2014/1/4,2014/1/4,2.0
268,268,268,San Miguel,Confirmed Eruption,2.0,2013,12,29,Historical Observations,2014,7,28,13.434,-88.269,1.0,2013/12/29,2014/7/28,5.0
269,269,269,Nishinoshima,Confirmed Eruption,2.0,2013,11,20,Historical Observations,2015,11,17,27.247,140.874,2.0,2013/11/20,2015/11/17,5.0
270,270,270,Merapi,Confirmed Eruption,2.0,2013,11,18,Historical Observations,2013,11,18,-7.54,110.446,0.0,2013/11/18,2013/11/18,5.0
271,271,271,Langila,Uncertain Eruption,2.0,2013,10,23,Historical Observations,2013,12,1,-5.525,148.42,0.0,2013/10/23,2013/12/1,5.0
272,272,272,Zhupanovsky,Confirmed Eruption,3.0,2013,10,23,Historical Observations,2013,10,26,53.589,159.15,0.0,2013/10/23,2013/10/26,10.0
273,273,273,Barren Island,Confirmed Eruption,2.0,2013,10,12,Historical Observations,2016,5,17,12.278,93.858,3.0,2013/10/12,2016/5/17,5.0
274,274,274,Tangkuban Parahu,Confirmed Eruption,1.0,2013,10,5,Historical Observations,2013,10,5,-6.77,107.6,0.0,2013/10/5,2013/10/5,2.0
275,275,275,Zubair Group,Confirmed Eruption,2.0,2013,9,28,Historical Observations,2013,11,20,15.05,42.18,0.0,2013/9/28,2013/11/20,5.0
276,276,276,Telica,Confirmed Eruption,1.0,2013,9,25,Historical Observations,2013,9,25,12.606,-86.84,0.0,2013/9/25,2013/9/25,2.0
277,277,277,Sinabung,Confirmed Eruption,4.0,2013,9,15,Historical Observations,2018,8,30,3.17,98.392,5.0,2013/9/15,2018/8/30,17.0
278,278,278,Etna,Confirmed Eruption,2.0,2013,9,3,Historical Observations,2021,10,14,37.748,14.999,8.0,2013/9/3,2021/10/14,5.0
279,279,279,Ubinas,Confirmed Eruption,2.0,2013,9,1,Historical Observations,2016,2,27,-16.355,-70.903,3.0,2013/9/1,2016/2/27,5.0
280,280,280,Iliwerung,Confirmed Eruption,0.0,2013,8,20,Historical Observations,2013,8,20,-8.53,123.57,0.0,2013/8/20,2013/8/20,1.0
281,281,281,Klyuchevskoy,Confirmed Eruption,1.0,2013,8,15,Historical Observations,2013,12,20,56.056,160.642,0.0,2013/8/15,2013/12/20,2.0
282,282,282,Ketoi,Uncertain Eruption,2.0,2013,7,25,Historical Observations,2013,8,12,47.35,152.475,0.0,2013/7/25,2013/8/12,5.0
283,283,283,Villarrica,Confirmed Eruption,1.0,2013,7,25,Historical Observations,2013,7,29,-39.42,-71.93,0.0,2013/7/25,2013/7/29,2.0
284,284,284,Ulawun,Confirmed Eruption,1.0,2013,7,8,Historical Observations,2013,12,21,-5.05,151.33,0.0,2013/7/8,2013/12/21,2.0
285,285,285,Izu-Torishima,Uncertain Eruption,2.0,2013,7,6,Historical Observations,2013,7,6,30.484,140.303,0.0,2013/7/6,2013/7/6,5.0
286,286,286,Raung,Confirmed Eruption,1.0,2013,6,29,Historical Observations,2013,7,31,-8.119,114.056,0.0,2013/6/29,2013/7/31,2.0
287,287,287,Veniaminof,Confirmed Eruption,3.0,2013,6,13,Historical Observations,2013,10,12,56.17,-159.38,0.0,2013/6/13,2013/10/12,10.0
288,288,288,Chirinkotan,Confirmed Eruption,1.0,2013,6,11,Historical Observations,2014,6,1,48.98,153.48,1.0,2013/6/11,2014/6/1,2.0
289,289,289,San Cristobal,Confirmed Eruption,1.0,2013,6,7,Historical Observations,2013,6,7,12.702,-87.004,0.0,2013/6/7,2013/6/7,2.0
290,290,290,Semeru,Confirmed Eruption,1.0,2013,6,4,Historical Observations,2013,11,29,-8.108,112.922,0.0,2013/6/4,2013/11/29,2.0
291,291,291,Kikai,Confirmed Eruption,1.0,2013,6,4,Historical Observations,2013,6,4,30.793,130.305,0.0,2013/6/4,2013/6/4,2.0
292,292,292,Kerinci,Confirmed Eruption,2.0,2013,6,2,Historical Observations,2013,6,2,-1.697,101.264,0.0,2013/6/2,2013/6/2,5.0
293,293,293,Turrialba,Confirmed Eruption,2.0,2013,5,21,Historical Observations,2013,6,4,10.025,-83.767,0.0,2013/5/21,2013/6/4,5.0
294,294,294,Pavlof,Confirmed Eruption,3.0,2013,5,13,Historical Observations,2013,6,26,55.417,-161.894,0.0,2013/5/13,2013/6/26,10.0
295,295,295,Masaya,Uncertain Eruption,0.0,2013,5,11,Historical Observations,2013,5,26,11.985,-86.165,0.0,2013/5/11,2013/5/26,1.0
296,296,296,Mayon,Confirmed Eruption,2.0,2013,5,7,Historical Observations,2013,5,7,13.257,123.685,0.0,2013/5/7,2013/5/7,5.0
297,297,297,Lascar,Confirmed Eruption,1.0,2013,4,2,Historical Observations,2013,11,20,-23.37,-67.73,0.0,2013/4/2,2013/11/20,2.0
298,298,298,Pacaya,Confirmed Eruption,2.0,2013,3,5,Historical Observations,2014,4,10,14.382,-90.601,1.0,2013/3/5,2014/4/10,5.0
299,299,299,Tangkuban Parahu,Confirmed Eruption,2.0,2013,2,21,Historical Observations,2013,3,6,-6.77,107.6,0.0,2013/2/21,2013/3/6,5.0
300,300,300,Barren Island,Confirmed Eruption,1.0,2013,2,16,Historical Observations,2013,2,16,12.278,93.858,0.0,2013/2/16,2013/2/16,2.0
301,301,301,Etorofu-Yakeyama [Grozny Group],Confirmed Eruption,2.0,2013,2,16,Historical Observations,2013,4,4,45.012,147.871,0.0,2013/2/16,2013/4/4,5.0
302,302,302,Mariana Back-Arc Segment at 15.5�N,Confirmed Eruption,0.0,2013,2,13,Historical Observations,2015,12,1,15.406,144.506,2.0,2013/2/13,2015/12/1,1.0
303,303,303,Karkar,Confirmed Eruption,3.0,2013,1,29,Historical Observations,2013,2,26,-4.649,145.964,0.0,2013/1/29,2013/2/26,10.0
304,304,304,Sangay,Confirmed Eruption,2.0,2013,1,25,Historical Observations,2013,5,24,-2.005,-78.341,0.0,2013/1/25,2013/5/24,5.0
305,305,305,Gamkonora,Uncertain Eruption,1.0,2013,1,23,Historical Observations,2013,5,27,1.38,127.53,0.0,2013/1/23,2013/5/27,2.0
306,306,306,Rabaul,Confirmed Eruption,2.0,2013,1,19,Historical Observations,2014,3,11,-4.271,152.203,1.0,2013/1/19,2014/3/11,5.0
307,307,307,Colima,Confirmed Eruption,2.0,2013,1,6,Historical Observations,2017,3,7,19.514,-103.62,4.0,2013/1/6,2017/3/7,5.0
308,308,308,San Cristobal,Confirmed Eruption,2.0,2012,12,26,Historical Observations,2012,12,28,12.702,-87.004,0.0,2012/12/26,2012/12/28,5.0
309,309,309,Copahue,Confirmed Eruption,2.0,2012,12,22,Historical Observations,2013,12,10,-37.856,-71.183,1.0,2012/12/22,2013/12/10,5.0
310,310,310,Langila,Confirmed Eruption,1.0,2012,12,1,Historical Observations,2012,12,5,-5.525,148.42,0.0,2012/12/1,2012/12/5,2.0
311,311,311,Tolbachik,Confirmed Eruption,4.0,2012,11,27,Historical Observations,2013,9,5,55.832,160.326,1.0,2012/11/27,2013/9/5,17.0
312,312,312,Tongariro,Confirmed Eruption,2.0,2012,11,21,Historical Observations,2012,11,21,-39.157,175.632,0.0,2012/11/21,2012/11/21,5.0
313,313,313,Villarrica,Uncertain Eruption,1.0,2012,11,14,Historical Observations,2012,11,14,-39.42,-71.93,0.0,2012/11/14,2012/11/14,2.0
314,314,314,Chirpoi,Confirmed Eruption,0.0,2012,11,11,Historical Observations,2016,10,18,46.532,150.871,4.0,2012/11/11,2016/10/18,1.0
315,315,315,Ulawun,Confirmed Eruption,1.0,2012,11,6,Historical Observations,2012,12,11,-5.05,151.33,0.0,2012/11/6,2012/12/11,2.0
316,316,316,Pagan,Confirmed Eruption,2.0,2012,10,30,Historical Observations,2012,12,11,18.13,145.8,0.0,2012/10/30,2012/12/11,5.0
317,317,317,Rincon de la Vieja,Confirmed Eruption,1.0,2012,10,17,Historical Observations,2012,10,17,10.83,-85.324,0.0,2012/10/17,2012/10/17,2.0
318,318,318,Raung,Confirmed Eruption,3.0,2012,10,16,Historical Observations,2013,1,6,-8.119,114.056,1.0,2012/10/16,2013/1/6,10.0
319,319,319,Paluweh,Confirmed Eruption,2.0,2012,10,8,Historical Observations,2013,10,31,-8.32,121.708,1.0,2012/10/8,2013/10/31,5.0
320,320,320,Alaid,Confirmed Eruption,2.0,2012,10,5,Historical Observations,2012,12,12,50.861,155.565,0.0,2012/10/5,2012/12/12,5.0
321,321,321,Marapi,Confirmed Eruption,1.0,2012,9,26,Historical Observations,2012,9,26,-0.38,100.474,0.0,2012/9/26,2012/9/26,2.0
322,322,322,Gamalama,Confirmed Eruption,1.0,2012,9,15,Historical Observations,2012,9,17,0.8,127.33,0.0,2012/9/15,2012/9/17,2.0
323,323,323,Lokon-Empung,Confirmed Eruption,2.0,2012,9,15,Historical Observations,2013,9,9,1.358,124.792,1.0,2012/9/15,2013/9/9,5.0
324,324,324,San Cristobal,Confirmed Eruption,2.0,2012,9,8,Historical Observations,2012,9,15,12.702,-87.004,0.0,2012/9/8,2012/9/15,5.0
325,325,325,Heard,Confirmed Eruption,0.0,2012,9,5,Historical Observations,2021,1,20,-53.106,73.513,9.0,2012/9/5,2021/1/20,1.0
326,326,326,Klyuchevskoy,Confirmed Eruption,1.0,2012,9,1,Historical Observations,2013,1,28,56.056,160.642,1.0,2012/9/1,2013/1/28,2.0
327,327,327,Soputan,Confirmed Eruption,3.0,2012,8,26,Historical Observations,2012,9,19,1.112,124.737,0.0,2012/8/26,2012/9/19,10.0
328,328,328,Etorofu-Yakeyama [Grozny Group],Confirmed Eruption,2.0,2012,8,16,Historical Observations,2012,8,25,45.012,147.871,0.0,2012/8/16,2012/8/25,5.0
329,329,329,Whakaari/White Island,Confirmed Eruption,2.0,2012,8,7,Historical Observations,2013,10,11,-37.52,177.18,1.0,2012/8/7,2013/10/11,5.0
330,330,330,Tongariro,Confirmed Eruption,2.0,2012,8,6,Historical Observations,2012,8,7,-39.157,175.632,0.0,2012/8/6,2012/8/7,5.0
331,331,331,Monowai,Confirmed Eruption,0.0,2012,8,3,Hydrophonic,2012,8,4,-25.887,-177.188,0.0,2012/8/3,2012/8/4,1.0
332,332,332,Langila,Uncertain Eruption,0.0,2012,7,21,Historical Observations,2012,7,21,-5.525,148.42,0.0,2012/7/21,2012/7/21,1.0
333,333,333,Havre Seamount,Confirmed Eruption,1.0,2012,7,17,Historical Observations,2012,7,19,-31.08,-179.033,0.0,2012/7/17,2012/7/19,2.0
334,334,334,Karangetang,Confirmed Eruption,2.0,2012,5,14,Historical Observations,2013,9,5,2.781,125.407,1.0,2012/5/14,2013/9/5,5.0
335,335,335,Galeras,Confirmed Eruption,2.0,2012,5,13,Historical Observations,2014,1,30,1.22,-77.37,2.0,2012/5/13,2014/1/30,5.0
336,336,336,Sirung,Confirmed Eruption,2.0,2012,5,8,Historical Observations,2012,5,12,-8.508,124.13,0.0,2012/5/8,2012/5/12,5.0
337,337,337,Ulawun,Confirmed Eruption,1.0,2012,5,7,Historical Observations,2012,5,31,-5.05,151.33,0.0,2012/5/7,2012/5/31,2.0
338,338,338,Witori,Confirmed Eruption,2.0,2012,5,3,Historical Observations,2012,7,11,-5.576,150.516,0.0,2012/5/3,2012/7/11,5.0
